Date,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Index Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
05/01/2021 04:45,45.1,49.97,37.82,100,50.48,49.33
05/01/2021 05:00,41.97,52.17,38.5,100,51.13,54.88
05/01/2021 05:15,42.61,53.97,36.8,124.08,56.09,64.94
05/01/2021 05:30,44.65,58.27,41.75,214.39,58.34,60.12
05/01/2021 05:45,46.1,56.86,41,81,58.67,47.14
05/01/2021 06:00,46.06,49.75,35.96,200,50.78,54.51
05/01/2021 06:15,46.56,50.59,39.56,404.65,50.76,55.94
05/01/2021 06:30,52.5,60.38,46.9,97.5,64.44,67.9
05/01/2021 06:45,59.15,64.41,45,95.53,67.65,71.26
05/01/2021 07:00,41.76,48.3,-64.5,108,52.88,47
05/01/2021 07:15,55.7,63.76,22.01,100,69.26,73.9
05/01/2021 07:30,62.75,68.09,46.67,94.27,68.4,62.25
05/01/2021 07:45,66.65,71.22,26,305.94,72.42,63.3
05/01/2021 08:00,57.57,70.65,42.9,100.23,71.37,74.16
05/01/2021 08:15,65.33,70.13,42.9,90.97,71.7,80.42
05/01/2021 08:30,68.31,73.72,62.93,94.58,72.17,77.98
05/01/2021 08:45,70.61,74.4,59.02,198.98,74.31,83.51
05/01/2021 09:00,62.49,67.09,42.02,108.8,67.06,63.39
05/01/2021 09:15,65.38,66.03,38.5,82,65.61,59.7
05/01/2021 09:30,67.21,67.62,47.1,81.57,69.25,69.64
05/01/2021 09:45,67.57,66.3,35.7,95,67.51,63.97
05/01/2021 10:00,68,77.98,58.07,146,71.41,70.93
05/01/2021 10:15,68.4,74.25,46.4,119.2,74.8,82.98
05/01/2021 10:30,67.07,65.27,27.9,100,72.26,78.11
05/01/2021 10:45,68.93,76.66,53.5,124.98,71.92,69.16
05/01/2021 11:00,66.65,65.37,38.61,150,65.28,61.52
05/01/2021 11:15,67.71,68.36,52.8,85.42,67.98,64.79
05/01/2021 11:30,68.64,68.08,54,176.98,65.85,61.35
05/01/2021 11:45,69.01,70.57,42.81,134.9,65.69,60.11
05/01/2021 12:00,68.6,79.09,59.79,282.5,69.03,72.63
05/01/2021 12:15,68.47,81.14,54.81,500,74.63,86.12
05/01/2021 12:30,68.17,78.61,45.08,150.49,80.69,100.82
05/01/2021 12:45,66.68,77.57,47.1,150.3,81.71,92.52
05/01/2021 13:00,65.58,71.3,47.9,85.59,72.05,71.45
05/01/2021 13:15,65.34,70.86,45.1,100,72.22,67.9
05/01/2021 13:30,65.32,69.89,59.09,98.99,71.1,68.66
05/01/2021 13:45,59.53,66.27,52.8,150,64.75,59.79
05/01/2021 14:00,66.61,76.12,59.61,200,76.78,81.5
05/01/2021 14:15,65.39,77.71,59.41,299.98,76.02,78.69
05/01/2021 14:30,65.37,77.38,62,299.98,72.94,73.55
05/01/2021 14:45,65.04,78.71,65.04,125.2,74.16,76.5
05/01/2021 15:00,65.57,74.42,43.01,150,76.27,78.69
05/01/2021 15:15,65.52,73.89,58.58,124.98,73.88,75.51
05/01/2021 15:30,65.39,73.7,46.11,150,74.33,74.45
05/01/2021 15:45,65.76,72.29,-39.98,150,74.42,72.4
05/01/2021 16:00,59.69,65.37,54.04,190,64.98,68.67
05/01/2021 16:15,62.64,70.11,54,319.2,70.29,69.5
05/01/2021 16:30,65.05,71.39,50,150,72.88,70.52
05/01/2021 16:45,72.53,77.51,60,93.98,78.96,74.49
05/01/2021 17:00,65.48,65.98,49.42,122,63.79,61.36
05/01/2021 17:15,70.37,80.71,59.14,122.11,85.46,91.17
05/01/2021 17:30,74.81,74.88,38.5,231.2,81.76,83.47
05/01/2021 17:45,73.27,73.84,26.2,105,83.74,85.55
05/01/2021 18:00,63.27,71.64,25.99,150,76.64,80.01
05/01/2021 18:15,62.84,67.96,39.12,93.2,73.03,60.92
05/01/2021 18:30,63.21,69.02,29.8,90.4,73.28,61.62
05/01/2021 18:45,59.22,70.03,46.93,87.6,71.19,65.64
05/01/2021 19:00,66.9,75.46,50,143.5,76.28,68.79
05/01/2021 19:15,62.15,72.51,43.01,83.63,73.64,65.58
05/01/2021 19:30,55.94,63.98,42.91,80,66.57,56.73
05/01/2021 19:45,42.73,48.66,-28.8,75,51.84,55.2
05/01/2021 20:00,66.56,69.49,-250,82.85,70.82,64.13
05/01/2021 20:15,62.37,66.93,-188.67,80,66.61,58.18
05/01/2021 20:30,46.96,53.85,-186.7,150,54.2,47.05
05/01/2021 20:45,41.31,46.42,38.85,150,46.19,45.86
05/01/2021 21:00,59.49,63.35,42.91,80.1,60.76,60.2
05/01/2021 21:15,62.62,63.67,-51.61,79.98,65,60.67
05/01/2021 21:30,53.99,50.14,-250,65.7,54.18,50.38
05/01/2021 21:45,44.64,44.22,31.8,59.4,42.73,39.34
05/01/2021 22:00,66.9,61.14,0.02,76.6,58.18,54.99
05/01/2021 22:15,62.5,56.9,2,74.66,59.26,59.53
05/01/2021 22:30,46.11,48.81,0.1,65.9,49.1,41.01
05/01/2021 22:45,40.49,43.76,29.5,68.59,40.89,35.23
05/01/2021 23:00,55.29,60.22,38.4,103.9,55.57,51.06
05/01/2021 23:15,51.1,57.94,35.02,111.58,60.2,65.44
05/01/2021 23:30,43.06,47.96,38.31,62.85,48.84,51.03
05/01/2021 23:45,38.31,44.18,3.4,150,47.15,47.44
06/01/2021 00:00,51.47,36.77,-100,88,54.87,60.69
06/01/2021 00:15,50.44,57.01,46.2,150,57.05,59.89
06/01/2021 00:30,49.55,50.8,39.52,85.7,50.69,53.59
06/01/2021 00:45,40.42,48.28,35.7,100.44,44.48,48.46
06/01/2021 01:00,51.21,60.81,42.7,190,56.61,62.33
06/01/2021 01:15,49.52,55.49,47.1,91,55.78,62.91
06/01/2021 01:30,49.08,53.16,36,116.1,52.13,56.33
06/01/2021 01:45,40.49,45.22,5.47,78,47.09,55.97
06/01/2021 02:00,49.57,46.52,-3.33,77.23,52.54,56.29
06/01/2021 02:15,48.91,47.18,2,59.18,50.12,51.1
06/01/2021 02:30,49.2,43.96,5,55.15,50.27,50.35
06/01/2021 02:45,49.09,42.96,23.8,52.67,47.01,46.33
06/01/2021 03:00,48.25,44.92,3.3,55.3,47.98,46.2
06/01/2021 03:15,47.23,44.15,0,51.3,48.13,47.12
06/01/2021 03:30,48.24,46.52,40,86.19,47.76,47.75
06/01/2021 03:45,48.51,45.55,15.33,62.56,47.92,46.72
06/01/2021 04:00,42.59,36.12,-22.4,100,35.36,21.25
06/01/2021 04:15,49.18,46.74,2.66,89.98,42.99,47.54
06/01/2021 04:30,47.4,51.94,24.61,250,50.64,55.87
06/01/2021 04:45,43.2,48.3,5,73.6,49.09,51.66
06/01/2021 05:00,42.52,48.09,35.52,150,46.05,48.38
06/01/2021 05:15,43.78,54.55,43.78,250,48.5,50.59
06/01/2021 05:30,50.7,58.81,44.79,95,50.29,54.78
06/01/2021 05:45,52.93,64.87,46.6,112.66,64.99,77.91
06/01/2021 06:00,39.09,46.88,33.38,150,48.01,55.15
06/01/2021 06:15,48.99,58.16,39.9,100,60.47,74.24
06/01/2021 06:30,58.87,60.74,28,93.09,66.01,71.84
06/01/2021 06:45,66.94,66.1,45.4,89.7,67.06,61.89
06/01/2021 07:00,40.92,57.1,-100,100.13,62.06,65.38
06/01/2021 07:15,43.16,51.36,36.16,74.19,52.67,53.64
06/01/2021 07:30,50.53,52.49,31,69.83,56.84,54.32
06/01/2021 07:45,57.22,61.68,32.2,99.45,64.96,61.93
06/01/2021 08:00,46.34,57.42,30.01,107.11,58.86,43.52
06/01/2021 08:15,52.67,56.32,35.02,86.5,53.81,50.26
06/01/2021 08:30,60.18,58.83,44,69.38,60.21,58.44
06/01/2021 08:45,63.68,62.34,25.92,93.6,64.24,60.2
06/01/2021 09:00,48.4,61.85,-100,1940.83,53.36,52.17
06/01/2021 09:15,57.05,57.2,32.36,74.4,60.8,54.53
06/01/2021 09:30,62.61,59.17,26.32,74.49,62.24,55.87
06/01/2021 09:45,65.14,61.45,35.02,93.5,62.1,56.86
06/01/2021 10:00,53.13,63.84,50.71,113.2,62.75,65.41
06/01/2021 10:15,56.99,66.46,25,105,62.37,63.74
06/01/2021 10:30,60.31,69.79,55.5,97,65.82,67
06/01/2021 10:45,65.1,68.22,45.95,86,68.27,68.85
06/01/2021 11:00,56.08,62.22,35,72,63.24,62.76
06/01/2021 11:15,63.61,63.51,50.3,77.2,64.01,61.73
06/01/2021 11:30,65.24,63.53,40,87.79,66.73,64.88
06/01/2021 11:45,65.18,63.94,47.09,85.5,65.63,66.05
06/01/2021 12:00,64.58,69.54,56.02,199.98,64.47,59.31
06/01/2021 12:15,65.09,71.93,58.64,250,64.94,63.15
06/01/2021 12:30,63.75,70.32,60.1,99.3,68.33,69.1
06/01/2021 12:45,62.06,69.71,50.5,100.2,71.13,75.3
06/01/2021 13:00,65.62,68.59,35,82.2,71.27,72.69
06/01/2021 13:15,65.02,67.3,35.01,79.44,69.3,68.39
06/01/2021 13:30,63.39,61.99,20.15,71.73,65.18,59.18
06/01/2021 13:45,55.97,58.82,35.02,80,62.07,54.6
06/01/2021 14:00,60.66,57.33,-100,72.5,57.93,49.53
06/01/2021 14:15,59.8,57.52,-70.29,77.29,58.55,49.48
06/01/2021 14:30,60.06,61.84,35.01,77,62.74,64.72
06/01/2021 14:45,58.99,61.87,35.12,87.4,61.99,64.14
06/01/2021 15:00,59.56,60.69,30.1,72.5,62.96,55.25
06/01/2021 15:15,60.37,58.91,10.01,67.98,58.14,51.2
06/01/2021 15:30,60.95,62.83,30,76,68,67.62
06/01/2021 15:45,58.1,61.22,-37.49,70,60.58,56.02
06/01/2021 16:00,56.68,62.27,-39.98,85,63.78,68.16
06/01/2021 16:15,57.86,62.74,41.8,80.6,65.84,69.65
06/01/2021 16:30,65.35,68.23,44.03,89.98,69.43,64.37
06/01/2021 16:45,72.93,72.39,57.07,90,71.25,66.24
06/01/2021 17:00,60.61,66.88,52.92,120,62.39,57.01
06/01/2021 17:15,64.22,72.39,54.22,106.88,69.49,70.14
06/01/2021 17:30,65.33,73.64,53.85,91.1,72.99,75.01
06/01/2021 17:45,67.51,72.9,28.51,93.3,74.17,79.17
06/01/2021 18:00,62.06,71.47,53.9,89,73.3,72.57
06/01/2021 18:15,62.57,73.54,57.41,149.98,73.82,70.28
06/01/2021 18:30,61.69,71.05,51.3,86.4,70.33,65.29
06/01/2021 18:45,61.06,69.77,60.1,84.59,69.15,67.86
06/01/2021 19:00,66.14,77.44,61.51,149.98,76.81,73.27
06/01/2021 19:15,64.29,73.02,52.9,145.2,69.86,63.59
06/01/2021 19:30,58.83,71.6,51.3,250,68.37,69.92
06/01/2021 19:45,47.2,62.28,45.96,253.8,59.82,67.75
06/01/2021 20:00,78.45,75.22,51.99,115.1,74.09,78.71
06/01/2021 20:15,65.28,72.35,59.76,120,72.06,76.58
06/01/2021 20:30,54.74,65.99,48.61,94,65.84,63.79
06/01/2021 20:45,42.57,53.68,-250,68.8,55.89,55.38
06/01/2021 21:00,63.66,70.23,53.74,82.2,69.45,70.9
06/01/2021 21:15,57.84,72.65,51.24,266.55,71.32,84.1
06/01/2021 21:30,51.91,60.85,46.2,372.98,60.93,63.08
06/01/2021 21:45,50.01,45.84,-30.49,59.15,48.47,50.79
06/01/2021 22:00,65.55,66.53,41.5,78.64,66.64,69.83
06/01/2021 22:15,65.2,66.81,48.61,100.31,65.9,69.14
06/01/2021 22:30,54.4,54.33,13.98,77.97,60.9,61.7
06/01/2021 22:45,40.86,44.54,33.27,64.28,45.63,44.15
06/01/2021 23:00,63.64,63.36,47.1,73.03,62.48,58.42
06/01/2021 23:15,60.99,61.92,49.51,84.5,62.44,61.31
06/01/2021 23:30,50.24,52.58,43.01,71.05,52.97,57.41
06/01/2021 23:45,41.46,49.23,35.48,158.5,49.17,50.92
07/01/2021 00:00,63.09,60.91,32,69.13,62.23,56.84
07/01/2021 00:15,57,51.62,31.52,76.98,50.54,47.7
07/01/2021 00:30,56.31,50.95,42.64,97.65,47.95,48.15
07/01/2021 00:45,43.09,40.82,32.2,99.98,38.01,36.03
07/01/2021 01:00,58.3,59,40.01,90.5,58.96,61.71
07/01/2021 01:15,56.73,52.52,35.24,81.78,49.99,51.33
07/01/2021 01:30,55.72,52.66,40.81,230,46.43,47.99
07/01/2021 01:45,44.01,43.3,32.56,85.5,38.89,41.45
07/01/2021 02:00,52.19,52.5,34.62,101.8,49.56,50.1
07/01/2021 02:15,48.65,48.38,32,69,45.8,47.42
07/01/2021 02:30,55.24,52.47,44.74,71.8,51.94,55.9
07/01/2021 02:45,56.02,54.89,37.47,85.51,54.04,59.41
07/01/2021 03:00,40.44,44.73,29.9,53.45,45.33,45.67
07/01/2021 03:15,42.54,46.6,31.5,81,48.77,49.86
07/01/2021 03:30,43.82,44.56,5,84,49.26,45.53
07/01/2021 03:45,48,48.16,5,62.4,52.26,54.81
07/01/2021 04:00,33.14,41.37,29,59.7,41.35,38.4
07/01/2021 04:15,42.02,47.58,37.26,75.68,46.59,45.53
07/01/2021 04:30,47.5,54.31,45.8,89.3,53.4,57.89
07/01/2021 04:45,52.94,63.31,40.48,93.83,66.4,81.91
07/01/2021 05:00,56.13,49.69,38.48,78.99,51.27,56.44
07/01/2021 05:15,51.35,48.37,10.25,57.15,49.89,51.57
07/01/2021 05:30,52.95,51.12,42.08,77,49.93,50.33
07/01/2021 05:45,56.92,56.59,33.26,62.9,57.1,54.53
07/01/2021 06:00,43.79,45.11,0.01,51.78,46.49,48.81
07/01/2021 06:15,55.75,59.02,42.01,132.73,57.65,65.28
07/01/2021 06:30,64.94,71.75,55.34,304.59,65.98,61.96
07/01/2021 06:45,80.22,75.15,61.34,120,71.01,73.67
07/01/2021 07:00,45.88,53.4,18.6,90.85,53.75,58.25
07/01/2021 07:15,62.84,67.39,52,101,64.88,67.94
07/01/2021 07:30,80.49,81.6,57.8,199,76.46,79.93
07/01/2021 07:45,122.79,106.45,61,299,93.45,107.13
07/01/2021 08:00,67.98,86.5,58.2,1769.04,71.51,81.54
07/01/2021 08:15,83.66,102.26,64.86,188.9,93.3,107.72
07/01/2021 08:30,90.52,105.9,11.8,178.7,102.32,117.48
07/01/2021 08:45,114.23,123.53,78.51,450.02,125.61,167.25
07/01/2021 09:00,85.01,91.54,-30,119.67,92.89,97.36
07/01/2021 09:15,88.13,97.52,69.04,199,95.55,92.73
07/01/2021 09:30,90.98,101.78,80.64,133.1,101.96,102.4
07/01/2021 09:45,95.87,101.51,70.47,133.6,104.92,106.23
07/01/2021 10:00,83.5,94.9,50.31,328.07,97.17,95.28
07/01/2021 10:15,85.66,94.85,66.24,115.57,95.16,93.37
07/01/2021 10:30,88.28,95.76,59.01,284.8,92.14,89.19
07/01/2021 10:45,111.98,103.76,77.08,250,99.63,97.42
07/01/2021 11:00,79.89,96.5,66.46,137.9,98.49,101.69
07/01/2021 11:15,90.52,102.5,66.09,130.4,102.57,110.75
07/01/2021 11:30,105.74,109.76,45.31,132.5,111.42,113.66
07/01/2021 11:45,98.65,102.82,80.3,299,102.37,103.43
07/01/2021 12:00,98.84,105.71,45.31,142.8,111.06,120.01
07/01/2021 12:15,95.96,101.63,65.34,137.8,101.4,103.72
07/01/2021 12:30,93.3,99.22,75,199,95.52,96.23
07/01/2021 12:45,87.09,104.95,48.04,299,90.99,98.47
07/01/2021 13:00,114.28,105.91,67,139.3,107.15,103.98
07/01/2021 13:15,102.25,88.5,49.99,150,90.81,84.7
07/01/2021 13:30,87.47,75.18,25,95.47,77.82,77.69
07/01/2021 13:45,72.24,66.59,25.02,150,72.34,68.29
07/01/2021 14:00,78.55,63.18,10.2,88.4,69.69,56.97
07/01/2021 14:15,83.58,68.62,45.01,98.5,67.78,57.01
07/01/2021 14:30,88.65,69.77,45.29,105.67,69.22,58.48
07/01/2021 14:45,88.16,75.71,47.07,150,73,69.72
07/01/2021 15:00,84.19,70.66,47,149.89,68.53,59.48
07/01/2021 15:15,88.05,75.43,47,150,72.12,65.21
07/01/2021 15:30,88.17,77.96,50,111.5,73.97,77.58
07/01/2021 15:45,90.39,77.89,45.32,112.5,72.41,64.56
07/01/2021 16:00,73.12,60.79,30.01,150,59.65,47.99
07/01/2021 16:15,87.36,70.53,50,97,68.86,71.41
07/01/2021 16:30,81.95,64.62,26.2,150,67.6,71.22
07/01/2021 16:45,122.15,82.93,-4.99,140,81.89,67.98
07/01/2021 17:00,89.51,63.3,25.01,104.51,62.56,55.21
07/01/2021 17:15,103.71,68.6,29.5,111.7,77.54,68.21
07/01/2021 17:30,103.06,70.57,28.41,111.39,80.55,84.7
07/01/2021 17:45,107.72,78.24,36.1,114.84,75.33,67.73
07/01/2021 18:00,119.6,89.61,45.32,122.1,86.23,70.9
07/01/2021 18:15,91.41,75.05,47.2,118.5,72.15,68.36
07/01/2021 18:30,87.55,69.67,34.32,150,68.5,74.47
07/01/2021 18:45,75.09,61.74,40,89,58.79,56.71
07/01/2021 19:00,128.9,99.03,56,150,89.2,91.65
07/01/2021 19:15,89.79,79.4,48.62,250,76.29,81.32
07/01/2021 19:30,72.1,64.7,45.28,150,61.79,58.66
07/01/2021 19:45,62.84,61.26,50.01,87.78,58.23,56.17
07/01/2021 20:00,91.84,78.07,55.55,99.46,73.39,77.82
07/01/2021 20:15,73.45,62.34,48,91.29,57.37,58.49
07/01/2021 20:30,63.59,54.1,40.07,81.5,49.92,48.57
07/01/2021 20:45,59.01,48.13,33.2,74.01,45.75,45.43
07/01/2021 21:00,83.74,70.44,36.7,150,69.34,69.71
07/01/2021 21:15,68.11,56.76,41.62,120,55.17,54.69
07/01/2021 21:30,56.62,43.68,-140,64.79,40.31,36.79
07/01/2021 21:45,42.74,34.17,-100,150,31.86,31.46
07/01/2021 22:00,90.11,71.34,59.4,257.59,65.2,68.08
07/01/2021 22:15,72.76,62.77,52.12,150,58.07,62.84
07/01/2021 22:30,55.68,47.49,-2.1,85,45.68,48.38
07/01/2021 22:45,37.64,41,32.65,144.5,38.92,42.4
07/01/2021 23:00,76.59,63.61,52,79,66.34,69.04
07/01/2021 23:15,59.06,52.78,39.31,75.06,52.84,55.2
07/01/2021 23:30,49.34,47.88,38.83,122.5,45.56,47.22
07/01/2021 23:45,28.21,41.93,28.67,150,41.47,45.48
08/01/2021 00:00,59.7,60.53,42.54,77.6,63.25,64.13
08/01/2021 00:15,51.37,45.41,-100,150,46.25,48.9
08/01/2021 00:30,50.78,45.46,38.2,59.76,45.31,46.04
08/01/2021 00:45,47.01,40.01,0,69,40.62,35.66
08/01/2021 01:00,56.86,54.52,45.4,67.82,55.89,51.37
08/01/2021 01:15,51.13,46.65,-90.15,67.88,48.56,47.8
08/01/2021 01:30,49.1,44.48,17.55,63.8,42.91,39.82
08/01/2021 01:45,44.07,39.96,8.8,150,37.99,37.18
08/01/2021 02:00,50.73,54.87,44.02,99.48,52.56,54.25
08/01/2021 02:15,46.69,48.69,24.9,150,44.48,46.95
08/01/2021 02:30,45.88,52.53,39.91,720,46.69,49.36
08/01/2021 02:45,45.51,52.08,37.78,150,45.26,49.79
08/01/2021 03:00,44.44,45.96,39.9,118.46,43.61,46.01
08/01/2021 03:15,43.78,50.69,39.9,300,44.07,43.12
08/01/2021 03:30,47.05,50.9,37,150,49.2,52.61
08/01/2021 03:45,47.13,48.83,7.03,67.98,51.53,53.95
08/01/2021 04:00,38.32,34.65,0,150,34.76,33.38
08/01/2021 04:15,46.08,38.73,0,71.5,42.28,42.91
08/01/2021 04:30,50.33,44.56,5,54.28,48.33,47.41
08/01/2021 04:45,52.47,45.73,-23.4,59.05,49.19,43.65
08/01/2021 05:00,44.12,34.12,0.02,67,33.35,24.94
08/01/2021 05:15,43.95,35.55,-419.89,59.57,36.93,32.08
08/01/2021 05:30,52.96,48.79,-100,60.7,50.08,50.04
08/01/2021 05:45,61.55,57.53,-230,64.8,59.18,55.01
08/01/2021 06:00,37.95,42.81,15,51.9,42.54,42
08/01/2021 06:15,54.63,48.83,18.3,67.77,48.75,47.2
08/01/2021 06:30,65.03,61.39,5.01,150,60.89,58.02
08/01/2021 06:45,73.78,68.18,-100,80.8,68.34,65.73
08/01/2021 07:00,56.87,49.89,5,73.92,53.95,49.63
08/01/2021 07:15,75.46,50.93,-1.2,79.6,60.81,53.36
08/01/2021 07:30,88.72,68.95,0,100,77.74,69.33
08/01/2021 07:45,150.05,93.78,1.01,140.42,94.97,93.61
08/01/2021 08:00,90.91,71.4,11.01,150,70.57,57.01
08/01/2021 08:15,108.17,86.74,23,116.4,91.12,79
08/01/2021 08:30,106.69,82.36,29.81,111.43,86.96,63.37
08/01/2021 08:45,107.56,79.69,35,112.99,80.07,59.82
08/01/2021 09:00,105.27,67.58,32.3,117.5,72.92,54.7
08/01/2021 09:15,108.12,78.47,39.05,115.6,71.71,57.37
08/01/2021 09:30,111.66,79.66,52,111.45,76.65,67.41
08/01/2021 09:45,112.94,81.44,61,118.25,78.89,82.85
08/01/2021 10:00,105.86,70.39,2.2,130,70.05,60.44
08/01/2021 10:15,108.16,71.27,45.01,114.4,71.01,60.11
08/01/2021 10:30,112.74,76.84,40.77,112.75,77.54,68.17
08/01/2021 10:45,113.24,75.33,0,137.71,76.75,70.37
08/01/2021 11:00,108.1,78.71,41.3,114.8,77.95,73.43
08/01/2021 11:15,108.58,79.11,50.05,118.9,75.38,68.42
08/01/2021 11:30,111.8,79.07,53.9,116.41,75.78,71.83
08/01/2021 11:45,110.03,82.96,63.12,135,75.89,77.06
08/01/2021 12:00,104.97,90.74,66.8,145.7,82.13,80.34
08/01/2021 12:15,105.51,90.72,68.5,150,78,79.9
08/01/2021 12:30,108.22,81.88,63.32,150,75.23,80.71
08/01/2021 12:45,98.9,77.77,62,144.4,72.33,81.67
08/01/2021 13:00,117.25,90.29,52.1,120.14,87.23,84.47
08/01/2021 13:15,102.83,78.36,43.25,102.85,74.99,70.2
08/01/2021 13:30,98.05,68.66,10.01,150,72.62,76.4
08/01/2021 13:45,86.28,62.83,28.4,95.69,65.7,64.61
08/01/2021 14:00,104.94,68.05,32.5,104.9,68.88,48.75
08/01/2021 14:15,103.22,69.3,33.3,107.03,70.58,55.09
08/01/2021 14:30,102.11,74.57,47.5,150,70.73,66.88
08/01/2021 14:45,83.73,66.81,-30,103,65.02,62.43
08/01/2021 15:00,100.34,73.63,21.75,104.98,78.19,91.81
08/01/2021 15:15,99.59,66.44,-57.49,106.54,70.79,69
08/01/2021 15:30,97.88,69.73,30.97,107.42,67.72,62.38
08/01/2021 15:45,96.25,74.54,46.2,108.7,70.42,63.68
08/01/2021 16:00,80.86,68.76,46.2,163,63.09,62.76
08/01/2021 16:15,97.1,83.39,60,213.02,70.03,71.38
08/01/2021 16:30,97.37,81.09,55.01,150,74.79,78.43
08/01/2021 16:45,108.18,82.51,27.53,112.88,85.45,85.68
08/01/2021 17:00,104.5,67.54,-45.79,143.7,69.93,65.08
08/01/2021 17:15,114.75,74.02,55,119.42,75.46,67.01
08/01/2021 17:30,111.57,81.6,36.81,119.17,77.84,62.64
08/01/2021 17:45,115.92,87.82,54.31,120.1,85.41,65.82
08/01/2021 18:00,124.68,92.55,55.03,150,94.02,100.56
08/01/2021 18:15,108.11,76.34,55.01,114.68,73.48,79.49
08/01/2021 18:30,105.53,73.04,55.01,150,70.64,83.12
08/01/2021 18:45,96.24,65.94,5.01,148.7,64.52,69.36
08/01/2021 19:00,155.62,90.94,45.91,150,91.02,105.94
08/01/2021 19:15,100.9,70.57,41.51,125.91,71.06,70.12
08/01/2021 19:30,82.34,72.07,32.02,553.7,65.43,63.89
08/01/2021 19:45,60.8,61.73,36.07,78.4,60.35,59.82
08/01/2021 20:00,100.48,76.19,56.25,577.68,70.93,74.99
08/01/2021 20:15,75.18,75.6,47.01,574.88,72.35,75.23
08/01/2021 20:30,61.61,64.21,35.52,150,68.21,73.97
08/01/2021 20:45,43.07,49.92,18.67,72.24,51.17,57.17
08/01/2021 21:00,70.55,66.14,-18.72,75,69.24,69.32
08/01/2021 21:15,66.97,64.77,41.41,72.79,65.93,64.72
08/01/2021 21:30,58.83,54.29,23.36,74.21,57.59,59.24
08/01/2021 21:45,43.08,43.02,-14.4,51.35,45.25,46.65
08/01/2021 22:00,75.1,68.74,44.51,75.06,70.75,70.56
08/01/2021 22:15,66.99,62.93,30.02,72.46,65.9,64.94
08/01/2021 22:30,54.89,48.15,-86.5,66.72,51.57,54.45
08/01/2021 22:45,43.08,40.56,-32,50,41.67,41.99
08/01/2021 23:00,69.01,57.38,52,68.07,61.29,64.21
08/01/2021 23:15,60.82,47.72,5,80.5,43.94,39.82
08/01/2021 23:30,47.83,46.66,34.8,71.21,41.94,40.01
08/01/2021 23:45,39.65,42.8,-6.42,59.75,40.73,42.33
09/01/2021 00:00,66.19,50.8,-100,69.7,58.74,58.63
09/01/2021 00:15,65.59,60.19,47.9,135.5,59.87,67.76
09/01/2021 00:30,47.88,41.96,30,70,36.34,38.36
09/01/2021 00:45,39.71,47.18,29.09,99.99,37.41,39.4
09/01/2021 01:00,65.7,70.47,48.61,117.1,69.32,83.77
09/01/2021 01:15,55.39,58.29,45.54,99,55.06,59.33
09/01/2021 01:30,47.22,47.47,26.08,200.65,34.57,37.75
09/01/2021 01:45,44.94,49.31,29,192.5,40.56,45.05
09/01/2021 02:00,54.9,65,47.78,100,63.53,70.94
09/01/2021 02:15,46.5,50.75,41.1,95,46.37,47.81
09/01/2021 02:30,49.66,61.22,42.9,150,53.54,58.31
09/01/2021 02:45,50.01,62.41,43.5,140,60.3,69.6
09/01/2021 03:00,50.49,68.19,44.4,1000,54.2,55.61
09/01/2021 03:15,50.42,61.25,45.1,150,56.7,60.59
09/01/2021 03:30,49.65,61,43.8,500,52.01,55.35
09/01/2021 03:45,49.02,58.4,42.16,85.98,53.39,57.12
09/01/2021 04:00,52.54,58.71,41.92,90.95,58.41,66.95
09/01/2021 04:15,49.69,53.22,5.01,82.99,50.28,53.51
09/01/2021 04:30,49.62,59.1,40.96,109,48.96,49.79
09/01/2021 04:45,46.98,58.05,40.12,100,54.02,56.87
09/01/2021 05:00,50.85,51.96,41.4,300,49.63,50.71
09/01/2021 05:15,49.61,51.14,40.45,84.08,48.48,49.17
09/01/2021 05:30,48.44,61.04,42.3,199.99,49.65,51.63
09/01/2021 05:45,48.18,53.77,42.6,73.2,53.75,55.96
09/01/2021 06:00,43.1,37.67,29.76,63.92,37.55,34.22
09/01/2021 06:15,47.05,48.87,29.09,99.85,44.41,47.15
09/01/2021 06:30,52.62,58.8,45.28,94.5,55.56,58.02
09/01/2021 06:45,57.01,65.06,51,84.1,65.53,67.27
09/01/2021 07:00,45.57,42.91,0.6,61.74,46.1,47.86
09/01/2021 07:15,48.33,52.36,43.9,1000,49.18,51.5
09/01/2021 07:30,54.95,67.89,49.7,1000,62.03,67.32
09/01/2021 07:45,65.47,63.97,50.55,98.9,62.69,63.93
09/01/2021 08:00,45.74,50.23,41.27,64.69,49.34,49.65
09/01/2021 08:15,49.62,52.52,44.19,65.6,52.53,54.71
09/01/2021 08:30,61.1,61.99,32.11,74.08,64.92,64.3
09/01/2021 08:45,68.99,65.96,50,71.2,67.6,67.06
09/01/2021 09:00,55.65,57.68,30.61,67.75,58.27,54.67
09/01/2021 09:15,63.82,60.72,46.4,69.09,62.37,60.25
09/01/2021 09:30,68.03,63.77,50,72.6,65.58,62.48
09/01/2021 09:45,70.07,62.56,52.02,74.94,63.57,62.77
09/01/2021 10:00,63.96,64.39,49.45,86.5,64.59,62.94
09/01/2021 10:15,66.04,63.81,51.21,78.59,63.94,65.88
09/01/2021 10:30,68.01,64.22,47.91,75.93,64.11,66.59
