Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Average Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
03/01/2022 18:15,-10.3,25.242,44.821,70.15,164.02,165.05,-109.79,194,163.42,161.61
03/01/2022 18:30,-10.182,25.261,44.86,70.008,134,139.87,100.65,155,138.96,135.81
03/01/2022 18:45,-9.68,25.297,44.588,69.387,98.79,128.54,-356.29,155.1,134.18,140.4
03/01/2022 19:00,-10.877,25.366,44.332,69.091,167.56,140.26,108.62,218.1,136.4,132.04
03/01/2022 19:15,-10.635,25.299,43.586,68.292,148.92,138.68,103.2,236.45,131.34,128.09
03/01/2022 19:30,-10.563,25.28,42.935,67.629,109.56,133.93,100,278.09,133.1,141.3
03/01/2022 19:45,-10.801,25.274,42.398,67.138,80.06,126.2,83.1,299.87,125.44,140.62
03/01/2022 20:00,-10.725,25.53,41.922,65.834,168.76,164.26,117.71,317.81,159.9,162.24
03/01/2022 20:15,-10.917,25.503,41.116,64.499,127.95,152.82,109.8,401.98,149.28,153.45
03/01/2022 20:30,-10.962,25.627,40.636,63.405,109.2,146.86,91.7,289.07,150.87,158.56
03/01/2022 20:45,-10.73,25.381,40.12,62.381,80.25,135.83,75.86,284.51,140.2,162.15
03/01/2022 21:00,-8.802,25.488,40.013,61.487,134.64,166.58,110.01,401.99,168.76,188.57
03/01/2022 21:15,-8.723,25.553,39.391,60.485,124.8,166.11,99.23,398.39,166.51,179.86
03/01/2022 21:30,-9.165,25.61,38.931,59.629,94.81,151.53,80.88,382.64,157.39,183.19
03/01/2022 21:45,-9.206,25.636,38.616,59.233,77.75,147.28,68.26,303.83,153.11,185.32
03/01/2022 22:00,-9.09,25.434,37.601,59.012,120.75,159.75,50.02,401.89,173.64,182.49
03/01/2022 22:15,-8.859,25.423,37.21,57.947,122.57,143.53,75.01,279.25,158.07,178.6
03/01/2022 22:30,-8.903,25.449,36.91,56.726,127.42,146.53,68.5,233.28,167.2,154.97
03/01/2022 22:45,-8.592,25.459,36.41,55.691,80.06,111.86,53.46,159.36,123.49,114.28
03/01/2022 23:00,-9.975,25.076,35.892,54.777,122.76,130.72,-9.98,222.76,136.37,134.27
03/01/2022 23:15,-10.168,25.164,35.139,54.061,105.76,126.24,59.31,181.06,141.99,150.76
03/01/2022 23:30,-10.267,25.039,34.719,53.254,94.88,111.43,65.5,200,116.31,116.52
03/01/2022 23:45,-10.193,25.018,34.021,52.566,72.6,99.76,24.31,212.89,113.1,107.35
04/01/2022 00:00,-9.159,25.354,33.546,51.572,131.03,150.79,87.15,183.89,157.11,172.54
04/01/2022 00:15,-9.059,25.4,33.564,51.099,107.45,129.68,80,210.29,131.05,137.41
04/01/2022 00:30,-9.001,25.308,33.436,50.429,101.79,131.03,89.8,241.9,131.84,139.22
04/01/2022 00:45,-8.763,25.248,32.993,49.717,100.93,122.51,87.98,180.73,124.71,138.3
04/01/2022 01:00,-7.12,25.064,32.608,48.921,105.56,122.46,93.07,167.48,125.78,132.27
04/01/2022 01:15,-6.654,24.966,32.182,48.491,107.7,121.02,81.03,156.38,124.68,123.52
04/01/2022 01:30,-6.439,25.183,31.608,48.289,107.53,113.28,-27.92,147.08,119.12,123.65
04/01/2022 01:45,-6.18,24.967,31.07,48.103,122.27,103.58,-86.3,134.8,121.66,119.5
04/01/2022 02:00,-6.038,24.206,30.635,47.642,86.48,88.21,-173.38,123.44,100.24,81.8
04/01/2022 02:15,-5.616,23.998,29.85,47.691,91.45,82.81,-33.9,115.12,87.99,70.61
04/01/2022 02:30,-5.21,23.899,29.212,47.634,111.09,88.58,-49.9,126.48,85.51,75.1
04/01/2022 02:45,-5.244,24.088,29.046,47.644,130.29,99.85,58.76,141.92,92.46,94.95
04/01/2022 03:00,-4.719,24.34,28.62,47.994,76.99,79.44,-43.75,158.69,67.4,55.84
04/01/2022 03:15,-4.467,24.437,28.141,48.016,82.61,88.7,-86.33,201.58,85.37,86.69
04/01/2022 03:30,-4.215,24.418,27.687,48.089,106.62,93.34,15.3,125,89.67,99.46
04/01/2022 03:45,-4.243,24.862,27.047,48.401,132.58,97.49,-29.15,141.68,104.92,106.53
04/01/2022 04:00,-3.382,25.633,26.323,48.618,54.39,72.03,4.38,201.37,73.3,84.07
04/01/2022 04:15,-3.305,26.045,25.725,48.951,101.14,90.17,-19.98,114.17,86.98,82.77
04/01/2022 04:30,-3.13,26.234,25.432,49.619,101.11,99.45,-12.9,183.78,94.38,88.49
04/01/2022 04:45,-3.168,26.664,24.937,49.954,134.2,123.91,86.6,626.3,110.54,120.72
04/01/2022 05:00,-3.441,27.191,24.8,50.768,64.59,79.99,52.09,196.82,73.29,83.78
04/01/2022 05:15,-3.373,27.819,24.441,51.355,75.05,107.6,55.5,243.59,101.77,120.24
04/01/2022 05:30,-3.297,28.271,24.085,52.311,105.17,113.37,-374.89,140,113.83,110.97
04/01/2022 05:45,-3.182,28.845,24.003,53.647,163.99,138.38,39.2,184.82,142.06,136.1
04/01/2022 06:00,-2.141,30.144,24.101,55.902,113.43,107.31,80.19,156.91,108.21,114.83
04/01/2022 06:15,-2.124,31.313,23.925,57.226,158.81,125.28,-18.64,163.58,128.82,112.01
04/01/2022 06:30,-2.238,32.192,24.015,58.141,157.19,160.44,47.01,198.63,174.05,157.64
04/01/2022 06:45,-2.457,33.189,23.849,59.349,193.18,190.94,10.38,226,202.16,183.92
04/01/2022 07:00,-2.852,33.939,23.729,61.075,131.46,124.45,-5.59,200,123.6,122.94
04/01/2022 07:15,-3.021,34.399,23.538,61.866,201.8,190.05,118.99,1490,171.82,149.11
04/01/2022 07:30,-3.455,34.901,23.389,63.023,166.3,170.13,66.3,206.84,176.87,162.39
04/01/2022 07:45,-3.27,35.256,23.591,64.165,214.11,201.18,-306,251.88,213.87,197.07
04/01/2022 08:00,-3.36,35.559,23.181,65.217,170.54,165.97,116.05,236.56,169.98,167.61
04/01/2022 08:15,-3.13,36.139,23.02,65.934,193.26,194.75,130.34,253.1,195,189.91
04/01/2022 08:30,-3.29,36.518,23.037,66.223,192.13,204.92,153.38,376.24,201.76,199.32
04/01/2022 08:45,-3.41,36.826,22.651,66.422,184.13,201.63,147.16,252.38,200.91,202.01
04/01/2022 09:00,-4.41,37.011,22.514,66.846,187.56,185.58,10.11,255.32,193.21,199.48
04/01/2022 09:15,-4.318,37.25,21.923,67.163,198.32,197.87,160.79,379.2,198.29,196.56
04/01/2022 09:30,-4.252,37.366,22.208,67.356,202.06,206.07,152.57,344.6,195.69,192.49
04/01/2022 09:45,-3.629,37.377,22.568,67.653,203.97,203.94,140.4,377.58,195.29,197.56
04/01/2022 10:00,-2.899,37.533,23.193,67.52,208.59,201.25,174.12,488.87,198.63,205.3
04/01/2022 10:15,-2.516,37.556,23.607,67.871,192.99,201.92,89.5,488.77,198.51,204.94
04/01/2022 10:30,-2.328,37.605,23.997,68.011,202.46,189.61,12.6,488.87,203.67,215.61
04/01/2022 10:45,-2.52,37.611,23.787,68.454,179.96,177.36,64.96,231.29,202.51,206.94
04/01/2022 11:00,-3.594,37.697,23.917,68.641,190.6,185.89,120,263.99,192.93,186.73
04/01/2022 11:15,-3.412,37.733,24.275,69.21,182.07,191.26,146.73,324.99,188.93,179.2
04/01/2022 11:30,-3.024,37.831,24.757,69.631,190.64,194.22,161.8,336.89,186.83,180.78
04/01/2022 11:45,-3.005,38.035,25.171,69.91,190.69,190.65,146.41,227.98,188.55,194.97
04/01/2022 12:00,-2.642,38.03,25.654,69.854,194.87,230.08,171.25,429.98,238.76,274.03
04/01/2022 12:15,-2.682,37.966,25.914,69.729,180.05,209.12,145.83,421.78,213.72,228.72
04/01/2022 12:30,-2.51,37.943,26.184,69.572,185.91,205.53,150,461.05,206.75,206.85
04/01/2022 12:45,-2.648,37.952,26.62,69.233,187.18,199.41,-279.75,369.29,197.38,201.25
04/01/2022 13:00,-2.523,38.084,26.763,69.272,212.56,207.12,150.1,238.5,216.47,209.78
04/01/2022 13:15,-2.64,37.96,27.063,68.739,195.72,201.01,161.62,306.19,202.08,199.27
04/01/2022 13:30,-2.503,37.836,27.409,68.45,211.32,197.6,-244.88,219.18,201.48,203.97
04/01/2022 13:45,-2.823,37.639,27.414,68.132,163.19,178.7,50,230.79,187.46,188.23
04/01/2022 14:00,-2.826,37.5,27.505,68.141,193.38,194.45,-25,298.5,207.96,208.6
04/01/2022 14:15,-2.893,37.463,26.913,67.839,198.2,200.52,118.5,221.5,207.8,202.62
04/01/2022 14:30,-2.957,37.399,26.654,67.931,183.95,183.23,24.08,218.5,198.83,190.48
04/01/2022 14:45,-2.932,37.359,26.362,67.889,182.13,192.73,89.6,2300,183.85,174.16
04/01/2022 15:00,-4.138,37.266,27.227,67.739,203.91,186.39,137.91,408.65,184.94,167.34
04/01/2022 15:15,-4.386,37.371,27.428,67.749,195.59,187.09,142.55,218.32,184.34,162.62
04/01/2022 15:30,-4.237,37.316,27.344,67.703,185.62,179.59,60,225.35,190.44,180.96
04/01/2022 15:45,-4.577,37.324,27.162,67.988,167.62,174.21,100.15,228.46,180.47,169.6
04/01/2022 16:00,-5.076,37.271,27.394,68.259,174.42,169.35,119.46,274.42,171.55,163.93
04/01/2022 16:15,-5.554,37.306,27.585,68.315,208.96,189.22,106.32,220.26,183.63,167.18
04/01/2022 16:30,-5.364,37.362,27.779,68.496,196.46,191.09,145.8,227.17,184.41,172.98
04/01/2022 16:45,-5.314,37.4,28.1,68.97,166.95,197.69,124.4,249.99,193.7,184.09
04/01/2022 17:00,-5.739,37.568,28.296,69.327,197.92,187.26,118.06,297.92,180.27,176.11
04/01/2022 17:15,-5.369,37.653,28.793,69.846,194.74,196.31,-188.88,231.05,198.6,198.97
04/01/2022 17:30,-5.471,37.691,28.519,70.304,190.66,192.46,-244.88,236.1,203.48,208.74
04/01/2022 17:45,-5.326,37.651,28.63,70.328,195.14,190.96,-318.19,236.14,202.08,193.16
04/01/2022 18:00,-5.623,37.522,28.505,69.819,206.11,221.9,125.46,299.1,219.87,192.32
04/01/2022 18:15,-5.528,37.52,28.591,69.833,178.96,192.49,144.32,216.94,187.2,177.85
04/01/2022 18:30,-5.516,37.488,28.621,69.66,172.24,181.6,70.1,207,176.83,176.4
04/01/2022 18:45,-5.775,37.459,28.59,69.406,162.87,174.14,150,262.87,170.73,175.77
04/01/2022 19:00,-8.139,37.38,28.543,69.095,204.76,208.12,140.45,291.4,201.49,186.02
04/01/2022 19:15,-8.124,37.18,28.661,68.427,182.17,189.88,119.33,224.5,186.74,180.26
04/01/2022 19:30,-7.858,36.922,29.514,68.174,178.54,179.12,117.68,204.16,178.84,172.08
04/01/2022 19:45,-7.755,36.704,29.622,67.393,133.28,151.37,90,181.59,154.48,149.49
04/01/2022 20:00,-7.786,36.48,29.333,66.176,179.58,189.36,137.63,214.44,187.37,180.36
04/01/2022 20:15,-7.833,36.023,29.117,64.938,160.51,173.2,129.1,192.74,175.52,171.01
04/01/2022 20:30,-7.718,35.522,29.156,63.975,162.11,173.15,103.5,200,173.54,168.95
04/01/2022 20:45,-7.289,35.057,29.227,62.986,142.19,155.82,119.97,403,152.34,147.67
04/01/2022 21:00,-9.298,34.802,29.379,62.513,190.82,181.21,100.92,234.23,171.54,161.02
04/01/2022 21:15,-9.321,34.518,28.785,61.676,141.13,162.7,38.01,194.19,158.08,158.28
04/01/2022 21:30,-9.523,34.247,28.548,60.975,131,156.75,117.53,207,149.13,153.69
04/01/2022 21:45,-9.553,33.987,28.812,60.308,91.96,143.8,92.06,388.92,132.21,144.89
04/01/2022 22:00,-10.314,33.943,28.58,59.561,207.83,188.62,121.55,333.41,186.59,207.78
04/01/2022 22:15,-10.196,33.787,28.602,58.81,165.61,180.61,117.17,398,179.92,200.55
04/01/2022 22:30,-10.234,33.722,28.709,57.862,142.83,169.22,129.22,355.7,170.07,182.09
04/01/2022 22:45,-9.91,33.562,29.136,57.196,73.63,141.09,59.95,356.97,135.86,149.25
04/01/2022 23:00,-9.517,33.126,29.081,56.368,169.85,175.51,120.96,402.98,179.31,192.21
04/01/2022 23:15,-9.173,32.782,29.315,55.192,104.42,143.83,87.43,383.99,157.14,168.75
04/01/2022 23:30,-8.982,32.191,29.252,54.382,105.06,137.45,70,333.7,146.06,158.2
04/01/2022 23:45,-9.006,31.481,29.422,53.75,31.08,96.78,-45,279.19,115.31,131.36
05/01/2022 00:00,-9.433,29.937,29.637,53.197,165.22,175.56,64.8,311.5,183.15,164.08
05/01/2022 00:15,-9.281,29.428,30.025,52.788,141.73,126.33,96.6,188.19,122.82,132.36
05/01/2022 00:30,-9.151,28.593,30.1,52.098,103.25,107.43,-86.33,256.68,104.46,111.93
05/01/2022 00:45,-8.846,28.29,30.679,51.594,93.01,100.31,15.1,193.01,99.93,113.47
05/01/2022 01:00,-9.267,27.773,31.159,51.307,121.92,120.54,6.56,169.68,121.86,116.21
05/01/2022 01:15,-9.403,27.538,31.593,50.638,97.2,123.39,73,313.94,115.09,109.12
05/01/2022 01:30,-9.152,27.243,31.896,50.263,100.27,117.57,-32.48,202.91,120.32,122.36
05/01/2022 01:45,-8.979,26.981,31.966,49.962,77.81,105.24,-32.48,200.79,109.2,115.56
05/01/2022 02:00,-9.436,26.475,32.804,49.639,95.63,115.1,26.5,366.87,115.46,115.05
05/01/2022 02:15,-9.403,25.997,33.821,49.459,98.99,105.45,64,138.79,108.43,103.5
05/01/2022 02:30,-9.422,25.587,34.156,49.658,81.69,95.9,-32.48,156.26,97.24,99.25
05/01/2022 02:45,-9.4,24.931,34.853,49.877,78.1,88.45,55.6,103.35,89.87,90.33
05/01/2022 03:00,-10.1,24.394,35.433,50.27,83.91,113.44,-396.67,369.8,116.23,116.81
05/01/2022 03:15,-10.409,24.043,35.932,50.554,76.2,104.68,-398.89,188.21,101.6,100.95
05/01/2022 03:30,-10.388,23.895,36.374,50.908,85.62,97.79,-395.45,239.77,87.78,90.59
05/01/2022 03:45,-10.398,23.929,36.829,50.892,59.87,74.31,-394.98,260.92,66.71,62.24
05/01/2022 04:00,-11.506,24.32,37.047,51.673,77.06,89.56,-32.48,133.19,87.42,80.02
05/01/2022 04:15,-11.544,24.518,37.268,51.961,91.98,101.64,71.43,206.7,91.35,96.17
05/01/2022 04:30,-11.7,24.903,37.717,52.331,97.27,109.26,71.72,209.12,104.76,105.55
05/01/2022 04:45,-12.021,25.339,38.066,53.006,66.5,99.34,-399.59,223.69,97.67,100.37
05/01/2022 05:00,-12.452,26.026,38.595,54.125,80.06,106.24,-30,219.19,97.17,116.26
05/01/2022 05:15,-12.61,26.734,38.96,54.763,73.7,106.77,81,375.71,101.27,110.64
05/01/2022 05:30,-12.77,27.022,39.552,56.064,96.8,118.6,-16.05,341.09,122.32,126.62
05/01/2022 05:45,-12.931,27.567,40.493,57.119,104.55,122.31,59.84,197,126.24,119.98
05/01/2022 06:00,-12.358,27.996,41.577,59.209,85.49,98.82,-29.32,257.11,97.24,103.6
05/01/2022 06:15,-12.677,28.382,41.604,60.958,97.1,108.17,-27.26,204.98,104.56,104.94
05/01/2022 06:30,-13.054,28.669,42.054,62.14,139.97,135.6,20,266.07,144.49,146.27
05/01/2022 06:45,-13.152,29.025,42.168,63.194,159.1,156.47,94.05,176.1,160.95,152.73
05/01/2022 07:00,-12.096,29.74,42.848,65.16,54.45,94.93,53.5,146.23,93.47,85.44
05/01/2022 07:15,-12.548,29.933,43.593,66.393,97.27,112.3,70.3,146.23,107.49,103
05/01/2022 07:30,-12.531,29.929,44.062,67.566,141.46,138.19,20,165.9,148.02,145.22
05/01/2022 07:45,-12.496,29.973,44.371,68.547,151.62,148.89,-362.4,175.14,153.74,149.72
05/01/2022 08:00,-13.166,29.883,44.627,69.629,141.07,148.96,100.9,197.87,152.02,151.42
05/01/2022 08:15,-13.104,29.861,45.144,70.074,150.23,161.61,115.86,250.23,169.22,169.47
05/01/2022 08:30,-13.146,29.453,45.514,70.397,146.51,151.35,108.1,167.45,155.18,151.18
05/01/2022 08:45,-12.929,29.045,46.249,70.729,132.71,141.01,54.8,232.71,152.98,161.77
05/01/2022 09:00,-13.276,28.757,46.687,71.206,153.54,154.35,110.19,243.89,155.78,150.47
05/01/2022 09:15,-13.351,28.901,47.367,71.553,139.54,157.22,113.37,359.3,150.02,144.34
05/01/2022 09:30,-13.335,28.972,47.754,71.796,110.57,171.13,109.9,432.89,141.93,135.1
05/01/2022 09:45,-13.154,28.95,48.667,72.067,88.3,143.95,89.5,380,121.98,147.34
05/01/2022 10:00,-13.583,28.629,49.631,72.243,144.09,159.71,120.73,200,161.18,167.8
05/01/2022 10:15,-13.523,28.436,50.592,72.438,120.74,135.43,94.43,176.75,144.36,157.32
05/01/2022 10:30,-13.62,28.34,51.644,73.033,79.3,116.32,79.35,430.7,125.41,138.46
05/01/2022 10:45,-13.57,28.211,52.316,73.322,70.41,98.4,56,139.24,103.06,109.33
05/01/2022 11:00,-13.343,28.289,53.189,74.093,135.78,132.41,90,229.48,137.74,133.45
05/01/2022 11:15,-13.179,28.335,53.599,74.31,122.38,122.71,0,161.5,124.07,116.74
05/01/2022 11:30,-13.193,28.262,54.088,74.579,96.04,110.34,87.1,240.68,104.06,105.9
05/01/2022 11:45,-13.025,27.903,54.586,74.435,74.6,127.03,77.6,360.51,103.78,113.28
05/01/2022 12:00,-12.583,27.141,54.81,74.362,131.76,128.25,94.76,190,122.52,120.24
05/01/2022 12:15,-12.645,27.16,55.375,74.11,97.29,110.27,88.28,257.16,101.07,100.66
05/01/2022 12:30,-12.783,27.151,55.808,74.102,97.24,102.15,2.12,172.24,93.21,99.47
05/01/2022 12:45,-12.924,26.982,55.579,74.14,78.63,100.61,64.15,146.05,99.56,113.63
05/01/2022 13:00,-13.371,26.681,55.606,74.441,109.92,106.06,-401.19,124.6,107.74,110.19
05/01/2022 13:15,-13.561,26.413,55.384,73.907,97.24,103.43,9.97,172.5,95.89,93.88
05/01/2022 13:30,-13.76,26.491,55.149,73.096,114.23,114.51,71.3,259.47,96.92,95.28
05/01/2022 13:45,-13.746,26.635,54.521,72.374,94.86,116.67,70.15,221.2,97.83,103.88
05/01/2022 14:00,-12.974,27.083,53.851,72.303,90.09,108.03,64.55,183.88,106.81,122.36
05/01/2022 14:15,-13.094,27.253,53.421,72.234,95.63,107.44,74.93,158.74,108.61,118.8
05/01/2022 14:30,-13.282,27.502,52.651,71.872,128.97,117.37,91.45,145.25,115.58,126.52
05/01/2022 14:45,-13.158,27.779,51.966,71.535,154.09,125.83,90,162.72,123.89,131.4
05/01/2022 15:00,-12.738,28.223,50.787,71.552,90.03,95.02,39.83,119.48,96.08,99.08
05/01/2022 15:15,-12.648,28.394,49.931,71.065,104.35,106.3,15.13,166,105.52,104.11
05/01/2022 15:30,-12.687,28.46,49.523,71.011,152.48,130.74,107.92,202.3,127.88,119.66
05/01/2022 15:45,-12.751,28.606,49.589,71.119,169.44,142.53,94.61,177.29,142.39,138.4
05/01/2022 16:00,-11.159,28.975,48.977,71.234,87.33,101.45,66.88,137.28,106.03,100.22
05/01/2022 16:15,-11.611,29.209,48.063,71.592,106.27,117.13,53.03,146.92,124.82,118.79
05/01/2022 16:30,-11.495,29.312,46.627,71.716,169.29,150.45,102.33,192.92,164.49,171.01
05/01/2022 16:45,-11.425,29.355,46.122,72.26,210.08,222.97,147.56,424,224.99,244.71
05/01/2022 17:00,-11.157,29.511,45.679,73.136,101.42,119.58,91.98,274.05,108.08,103.99
05/01/2022 17:15,-10.743,29.711,45.808,73.467,161.9,173.98,127.1,300,159.28,171.05
05/01/2022 17:30,-10.424,29.641,45.504,73.688,192.68,218.39,151.29,399.98,192.33,199.57
05/01/2022 17:45,-10.435,29.79,45.323,74.069,179.78,219.4,165.54,500,212.15,236.13
05/01/2022 18:00,-9.073,29.756,45.347,73.556,133.76,177.06,122.55,233.76,181.57,199.25
05/01/2022 18:15,-9.021,29.627,45.185,73.503,130.83,181.56,121.01,259.5,189.89,209.78
05/01/2022 18:30,-8.931,29.677,44.921,73.366,154.54,172.96,52.51,219.48,183.38,189.64
05/01/2022 18:45,-9.123,29.541,44.871,72.706,156.7,166.67,-341.39,220,180.01,186.93
05/01/2022 19:00,-9.49,29.331,44.678,72.304,153.43,169.54,114.22,303.18,175.04,168.73
05/01/2022 19:15,-9.34,29.283,44.499,71.516,155.89,159.55,95.02,195.9,163.46,148.7
05/01/2022 19:30,-9.286,29.095,44.003,71.351,107.39,135.48,96.53,487.99,139.61,123.17
05/01/2022 19:45,-9.01,28.819,43.839,70.47,90.1,122.21,-14.24,165.54,124.22,122.56
05/01/2022 20:00,-8.217,28.085,43.357,69.255,160.03,152.41,-388.42,183.67,154.46,138.66
05/01/2022 20:15,-8.268,27.799,42.848,67.982,117.68,120.64,28.3,157.06,123.12,107.58
05/01/2022 20:30,-8.193,27.517,42.41,66.535,117.78,112.89,-252.69,151.52,115.76,98.73
05/01/2022 20:45,-8.111,27.248,41.506,65.873,100.55,107.91,-9.8,141.16,105.02,93.45
05/01/2022 21:00,-8.972,27.052,40.923,65.188,125.41,121.72,-70.93,157.99,119.6,113.73
05/01/2022 21:15,-9.007,26.906,40.715,64.711,120.38,117.11,-107.55,148.4,115.62,109.85
05/01/2022 21:30,-9.145,26.916,40.352,63.81,95.9,113.82,61.61,318.6,106.68,108.32
05/01/2022 21:45,-8.678,26.812,39.937,62.646,63.39,90.38,38.72,167.79,76.67,69.76
05/01/2022 22:00,-9.225,27.135,39.154,61.948,172.9,174.02,110.53,350.35,170.42,194.56
05/01/2022 22:15,-8.93,27.253,39.058,61.433,148.33,152.14,100,243,162.48,178.75
05/01/2022 22:30,-8.884,27.248,38.733,60.629,129.68,127.57,81.9,195.78,140.17,158.38
05/01/2022 22:45,-8.581,26.912,38.313,59.687,98.17,94.91,-417.89,120.68,90.4,92.24
05/01/2022 23:00,-8.467,26.566,37.9,58.937,152.34,141.34,7.21,165.5,145.63,131.74
05/01/2022 23:15,-8.144,26.216,37.898,58.166,124.41,126.13,24.71,163.51,135.31,126.35
05/01/2022 23:30,-7.719,25.615,37.466,56.904,94.15,98.8,54.44,132.81,97.87,92.59
05/01/2022 23:45,-7.64,25.067,37.078,55.806,53.64,76.63,24.7,186.27,72.71,81.77
06/01/2022 00:00,-8.949,24.738,36.663,55.395,139.42,141.93,75.21,179.98,145.89,139.66
06/01/2022 00:15,-9.001,24.422,36.408,55.038,129.42,100.28,59.76,140.73,101.41,94.73
06/01/2022 00:30,-8.748,24.552,35.973,54.477,114.52,86.8,39.63,144.42,83.14,90.94
06/01/2022 00:45,-9.253,24.702,35.444,54.425,76.24,77.15,46,205.76,68.82,67.16
06/01/2022 01:00,-9.531,24.953,34.731,54.248,130.03,127.49,97.53,230.28,125.1,135.99
06/01/2022 01:15,-9.692,25.168,34.045,53.575,123.77,115.11,84.1,205.25,101.7,107.91
06/01/2022 01:30,-9.812,25.449,33.917,53.506,108.65,110.38,70.53,473.33,96.62,101.79
06/01/2022 01:45,-9.491,26.051,33.746,53.127,102.75,129.18,70.44,319.68,108.83,122.51
06/01/2022 02:00,-8.539,26.865,33.066,52.583,108.65,122.75,80,188.98,119.25,135.33
06/01/2022 02:15,-8.546,27.297,32.704,52.647,108.65,116.94,77.01,180,121.49,137.92
06/01/2022 02:30,-8.747,27.495,32.35,52.515,121.03,116.59,2.28,187.3,126.69,135.49
06/01/2022 02:45,-8.521,27.798,31.835,52.473,127.06,106.73,14.72,227.06,124.48,124.89
06/01/2022 03:00,-8.013,27.739,31.068,52.114,114.69,95.29,31.77,126.3,94.43,87.07
06/01/2022 03:15,-8.248,27.883,30.563,52.167,123.17,106.92,68.2,132.9,110.35,106.97
06/01/2022 03:30,-8.498,28.189,29.954,52.011,129.5,121.94,87.98,206.74,120.98,118.76
06/01/2022 03:45,-8.383,28.674,29.375,51.942,120.16,147.55,109.5,293.87,134.58,136.78
06/01/2022 04:00,-7.607,29.095,28.605,51.971,104.49,109.28,74.2,238.62,101.05,117.73
06/01/2022 04:15,-7.381,29.465,28.393,52.507,114.84,122.4,82.54,210.58,118.87,145.25
06/01/2022 04:30,-7.574,29.782,28.279,52.852,154.62,164.79,126,216.47,165.98,186.81
06/01/2022 04:45,-7.594,30.313,27.785,53.063,172.94,179.75,102.52,216.98,190.19,191.5
06/01/2022 05:00,-6.011,30.739,26.973,53.744,103.31,125.44,-13,180.6,138.6,146.81
06/01/2022 05:15,-6.408,30.905,26.513,53.972,127.39,135.12,10.02,199.67,156.71,146.83
06/01/2022 05:30,-6.372,31.271,25.953,54.392,172.98,166.23,59.6,216.53,179.78,164.45
06/01/2022 05:45,-6.442,31.918,25.598,55.171,204.31,167.74,25,221.24,185.24,159.34
06/01/2022 06:00,-5.321,32.772,25.32,56.451,135.9,121.74,-22.1,185.92,119.14,80.97
06/01/2022 06:15,-5.092,33.546,24.285,57.451,166.5,154.08,0.42,213.65,171.03,129.31
06/01/2022 06:30,-5.155,34.036,23.229,58.504,232.1,184.03,50,240.27,186.91,164.92
06/01/2022 06:45,-5.133,34.628,22.529,59.309,237.09,215.67,150,291.3,220.95,208.24
06/01/2022 07:00,-3.967,35.224,22.109,60.648,163.58,187.67,-12.98,267.99,175.43,169.58
06/01/2022 07:15,-4.318,36.29,21.337,61.85,210.02,227.71,167.31,410.07,220.34,216.66
06/01/2022 07:30,-4.546,36.877,20.832,62.849,231.36,239.23,170.8,331.36,235.01,233.24
06/01/2022 07:45,-3.945,37.028,20.477,63.517,248.15,246.92,169.87,327.83,241.39,244.39
06/01/2022 08:00,-2.936,37.248,19.975,63.976,195.07,209.72,155.36,348.63,206.15,226.66
06/01/2022 08:15,-2.899,37.543,19.239,64.121,234.91,275.29,173.44,364.27,288.4,338.94
06/01/2022 08:30,-2.499,37.505,19.021,64.248,245.09,282.13,167.17,476.93,288.05,314.63
06/01/2022 08:45,-2.377,37.588,19.221,64.668,253.35,324.77,160.95,554.9,275.34,279.99
06/01/2022 09:00,-2.225,37.65,19.444,64.885,220,293.35,180.14,595,258.67,289.87
06/01/2022 09:15,-2.234,37.438,19.509,65.229,219.93,331.96,175.84,604.85,289.71,374.93
06/01/2022 09:30,-2.359,37.216,19.78,65.517,238.68,359.04,167.52,728.99,362.78,485.95
06/01/2022 09:45,-2.409,37.021,20.449,65.744,212.99,312.89,155.22,592.25,322.52,399.32
06/01/2022 10:00,-2.245,36.969,20.971,65.67,234.95,254.61,179.4,499,256.46,250.68
06/01/2022 10:15,-1.867,36.889,21.364,65.735,219.9,254.82,171.75,498.94,253.72,261.77
06/01/2022 10:30,-1.659,36.877,21.918,65.96,234.52,269.36,164.74,499,272.06,304.5
06/01/2022 10:45,-1.579,36.911,22.586,66.03,212.63,259,154.95,499,265.22,282.8
06/01/2022 11:00,-1.132,36.779,23.133,66.041,200.07,245.46,169.73,386.89,249.61,250.42
06/01/2022 11:15,-0.728,36.702,23.463,66.479,219.58,235.44,110.5,319.58,260.21,264.89
06/01/2022 11:30,-0.658,36.479,23.613,66.69,239.56,236.46,124,339.56,268.64,263.5
06/01/2022 11:45,-0.753,36.547,23.673,66.548,233.47,240.49,151.9,305,255.35,235.45
06/01/2022 12:00,-0.468,36.724,24.036,66.205,234.97,226.06,120.02,311.5,239.88,228.24
06/01/2022 12:15,-0.5,36.489,24.069,66.036,225.63,195.88,58.28,325.63,208.71,190.19
06/01/2022 12:30,-0.518,36.577,23.962,65.616,203.57,190.06,70,264.76,207.22,187.34
06/01/2022 12:45,-0.55,36.596,23.744,65.273,191.84,200.79,91.84,269.86,202.23,186.07
06/01/2022 13:00,0.342,36.584,23.742,65.259,214.67,215.89,110.03,312.91,217.61,196.85
