Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Index Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
20/05/2020 00:30,11.016,23.065,9.755,41.53,22.06,24.03,-19.99,32.66,24.73,27.67
20/05/2020 00:45,11.016,22.92,9.623,41.254,21.41,34.66,-19.99,60.36,30.95,27.77
20/05/2020 01:00,10.625,22.816,9.479,41.111,17.95,42.44,-30,95,21.9,20.39
20/05/2020 01:15,10.625,22.839,9.355,40.784,19.38,25.13,-30,49.9,25.01,25.07
20/05/2020 01:30,10.625,22.884,9.265,40.628,18,23.68,-30,36.3,23.02,20.33
20/05/2020 01:45,10.625,23.034,9.088,40.59,17.08,17.33,-30,23.84,18.27,16.59
20/05/2020 02:00,10.534,23.115,9.172,40.815,19.18,17.79,-18.34,135.66,16.25,14.73
20/05/2020 02:15,10.534,23.136,9.114,40.857,17.84,17.84,-18.34,195.53,18.57,18.81
20/05/2020 02:30,10.534,23.265,9.069,40.55,21.76,26.3,-19.99,61.56,32.71,35.46
20/05/2020 02:45,10.534,23.426,9.033,40.827,24.56,34.68,-30,94.78,36.05,35.89
20/05/2020 03:00,9.662,23.614,8.919,41.234,11.96,13.57,-30,62.52,15.75,14.93
20/05/2020 03:15,9.662,23.624,8.99,41.514,16.18,17.3,-11.1,27.65,20.01,17.93
20/05/2020 03:30,9.662,23.8,8.853,41.844,21.51,29.51,20,65,29.48,27.61
20/05/2020 03:45,9.662,24.103,8.937,42.144,22.89,62.23,-70,533.19,38.74,32.75
20/05/2020 04:00,9.373,24.525,8.955,43.24,18.01,17.87,-16.75,63.25,17.4,19.16
20/05/2020 04:15,9.373,24.744,8.861,43.157,16.36,23.64,-15,169.16,26.42,33.56
20/05/2020 04:30,9.373,24.963,8.999,43.641,24.33,29.25,15.2,172.35,29.65,27.6
20/05/2020 04:45,9.373,25.335,9.239,44.678,39.95,68.17,-70,316.81,85.57,54.53
20/05/2020 05:00,9.626,25.705,9.508,47.361,24.05,20.1,-23.91,95,19.16,13.25
20/05/2020 05:15,9.626,26.17,9.897,48.998,37.96,29.63,-2,100.15,33.14,21.91
20/05/2020 05:30,9.626,26.344,10.355,50.481,49.99,43.05,-22.01,99.63,52.4,24.6
20/05/2020 05:45,9.626,26.418,10.897,51.71,74.67,88.59,15,185.75,95.46,76.61
20/05/2020 06:00,8.355,26.742,11.421,53.165,57.26,62.79,16.79,136.3,68,60.35
20/05/2020 06:15,8.355,26.883,12,54.378,70,66.79,50,130,66.33,62.75
20/05/2020 06:30,8.355,27.227,12.618,55.472,54.89,68.98,23.6,130,58.5,64.07
20/05/2020 06:45,8.355,27.323,13.361,56.534,47.41,56.31,18.35,150,42.26,50.85
20/05/2020 07:00,7,27.469,14.253,57.647,97.04,107.2,50.21,199.99,103.98,105.5
20/05/2020 07:15,7,27.588,15.192,57.955,71.68,90.27,49,150,81.7,80.83
20/05/2020 07:30,7,27.743,16.095,58.23,39.75,81.56,25.13,398.2,52.89,65.56
20/05/2020 07:45,7,27.814,17.207,58.567,32.29,67.32,20,175,51.2,68.69
20/05/2020 08:00,6.516,27.688,18.219,58.67,58.91,105.34,49.1,264.19,110.33,163.31
20/05/2020 08:15,6.516,27.643,19.275,59.009,39.95,77.66,30.05,155.7,84.32,106.66
20/05/2020 08:30,6.516,27.562,20.231,59.544,30.45,58.03,20.45,498,56.42,63.6
20/05/2020 08:45,6.516,27.428,21.115,59.713,21.89,42,15,98.9,42.76,54.93
20/05/2020 09:00,6.201,27.401,22.162,59.8,48.68,77.7,10,379.38,82.11,75.56
20/05/2020 09:15,6.201,27.329,23.397,60.182,31.34,66.33,27.01,189.99,67.88,68.79
20/05/2020 09:30,6.201,27.233,24.434,60.492,24.13,43,10,100.5,45.25,57.24
20/05/2020 09:45,6.201,27.17,25.235,60.67,21.41,37.46,16.58,150,39.9,55.62
20/05/2020 10:00,5.884,27.131,26.109,61.037,35.49,69.07,33.94,150,74.47,74.91
20/05/2020 10:15,5.884,27.02,26.812,61.524,31.65,58.89,29.19,195.6,60.51,60.64
20/05/2020 10:30,5.884,27.028,27.543,61.887,31.23,51.25,10,102,52.44,57.28
20/05/2020 10:45,5.884,27.021,28.128,61.692,28.5,35.69,4,150,37.26,42.69
20/05/2020 11:00,5.265,26.932,28.628,61.342,39.17,64.87,29.17,102.02,70.74,66.39
20/05/2020 11:15,5.265,26.779,28.86,60.878,29.63,50.84,19.81,63.5,53.1,56.14
20/05/2020 11:30,5.265,26.694,29.236,60.772,27.53,35.35,16.73,150,36.08,42.94
20/05/2020 11:45,5.265,26.448,29.555,60.72,21.53,27.55,-11.91,190,27.91,29.98
20/05/2020 12:00,4.789,26.241,29.739,60.6,36.05,44.88,-16.57,83.54,63.05,55.44
20/05/2020 12:15,4.789,26.145,29.823,60.063,26.87,23.7,7.3,41.75,30.72,30.79
20/05/2020 12:30,4.789,25.979,29.834,59.401,19.87,21.74,-9.99,45.1,22.14,20.75
20/05/2020 12:45,4.789,25.9,29.648,58.936,17.08,18.94,-4.9,80,19.04,15.13
20/05/2020 13:00,6.031,25.904,29.478,58.609,25.94,33.41,-9.99,55,35.11,31.7
20/05/2020 13:15,6.031,25.821,29.284,58.727,23.38,36.13,20.3,80,35.26,37.56
20/05/2020 13:30,6.031,25.845,29.078,58.526,22.2,35.4,17.58,79.8,24.44,28.73
20/05/2020 13:45,6.031,25.837,28.681,58.282,22.4,32.6,9.21,75,29.08,31.57
20/05/2020 14:00,7.174,25.823,28.104,57.8,23.36,35.84,23,150,32.96,33.2
20/05/2020 14:15,7.174,25.853,27.458,57.105,21.48,34.17,-2,75,27.5,32.84
20/05/2020 14:30,7.174,25.776,26.984,56.89,23.39,36.23,-16.83,150,32.34,37.04
20/05/2020 14:45,7.174,25.806,26.403,56.306,27.77,37.63,16,75,37.36,41.05
20/05/2020 15:00,7.593,25.851,25.518,56.206,17.07,25.9,8.7,150,27.19,35.49
20/05/2020 15:15,7.593,25.909,24.884,55.805,19.09,28.38,14.8,82.2,28.4,33.13
20/05/2020 15:30,7.593,25.943,24.323,55.479,26.82,35.53,14,150,31.93,35.72
20/05/2020 15:45,7.593,26.03,23.557,55.206,42.17,55.06,16,90.91,59.5,53.17
20/05/2020 16:00,8.484,25.931,22.73,54.831,12.05,18.64,-9.9,30.8,20.73,20.69
20/05/2020 16:15,8.484,26.186,21.869,54.853,18.64,20.45,5.1,115,22.22,17.93
20/05/2020 16:30,8.484,26.162,21.068,55.22,32.51,38.18,9.6,56.5,44.19,36.46
20/05/2020 16:45,8.484,26.227,20.019,55,53.07,50.67,-86.89,75.87,54.75,34.06
20/05/2020 17:00,10.207,26.036,18.986,54.538,17.07,21.62,13.2,75,23.32,23.49
20/05/2020 17:15,10.207,26.084,17.83,54.347,21.72,20.93,5.8,75,19.53,17.38
20/05/2020 17:30,10.207,26.215,16.715,54.46,40.51,36.97,10.2,75,38.18,27.58
20/05/2020 17:45,10.207,26.375,15.485,54.612,67.76,54.07,23.31,75,47.49,39.3
20/05/2020 18:00,10.424,26.577,14.388,54.272,26.82,19.81,0,44.6,19.45,11.74
20/05/2020 18:15,10.424,26.722,13.453,54.022,36.27,26.23,5,51.7,23.48,14.87
20/05/2020 18:30,10.424,26.689,12.629,53.567,45.56,35.14,18.54,75,33.97,28.6
20/05/2020 18:45,10.424,26.838,11.791,53.254,69.98,50.2,10.1,75,48.46,41.05
20/05/2020 19:00,9.348,26.865,11.191,52.81,74.34,63.99,-30,129.5,66.9,64.77
20/05/2020 19:15,9.348,26.72,10.617,52.189,58.11,38.78,14.28,165.3,37.44,28.47
20/05/2020 19:30,9.348,26.694,10.253,51.545,51.46,29.31,6.5,75,25.58,20.38
20/05/2020 19:45,9.348,26.517,10.192,51.046,44.51,28.79,4.9,64.31,24.74,27.26
20/05/2020 20:00,8.677,26.234,10.29,50.8,78.25,73.09,7.01,100,71.37,69.25
20/05/2020 20:15,8.677,26.045,10.34,50.137,46.83,35.39,8.08,126.9,32.86,22.64
20/05/2020 20:30,8.677,25.931,10.559,49.533,36,25.76,-30,48.9,22.67,19.52
20/05/2020 20:45,8.677,25.823,10.799,49.06,26.87,22.63,15,49.99,21.54,24.99
20/05/2020 21:00,7.093,25.654,10.912,48.633,66.65,49.86,15.89,75.5,36.36,28.52
20/05/2020 21:15,7.093,25.585,11.085,47.888,47.18,41.35,22.02,150,34.07,29.74
20/05/2020 21:30,7.093,25.397,11.246,46.696,28.08,26.27,17.8,177.08,24.55,24.06
20/05/2020 21:45,7.093,25.122,11.15,45.762,20.27,20.79,-100,75.97,19.52,12.75
20/05/2020 22:00,9.097,24.946,11.428,44.2,45.1,39.87,23,200,38.48,43.89
20/05/2020 22:15,9.097,24.663,11.427,43.23,30.44,29.34,0,59,29.82,36.37
20/05/2020 22:30,9.097,24.314,11.268,42.306,22.15,19.04,-30,94.78,18.91,19.16
20/05/2020 22:45,9.097,23.637,11.163,41.549,12.83,14.98,-30,75,16.98,15.09
20/05/2020 23:00,10.468,21.398,11.196,41.186,27.51,17.85,-175,46.3,17.38,14.66
20/05/2020 23:15,10.468,20.851,11.191,40.774,26.43,22.81,-35.87,75,22.57,18.01
20/05/2020 23:30,10.468,20.506,11.233,40.239,21.41,15.64,-78.53,29.8,15.94,9.63
20/05/2020 23:45,10.468,20.137,11.247,39.981,17.03,12.84,-32.8,29.4,9.86,6.01
21/05/2020 00:00,10.275,19.313,11.174,39.318,24.41,21.69,-166.6,69.49,21.47,17.5
21/05/2020 00:15,10.275,18.794,11.101,38.689,21.39,19.93,-30,69.4,18.79,15.4
21/05/2020 00:30,10.275,18.378,11.022,38.686,17.52,15.98,-30,101,11.64,9.84
21/05/2020 00:45,10.275,17.995,10.907,38.443,11.08,12.04,5.11,47.13,9.4,9.43
21/05/2020 01:00,10.906,17.771,10.757,37.742,21.98,14.93,-73.19,99.89,14.08,8.68
21/05/2020 01:15,10.906,17.698,10.575,37.398,18.95,18.36,-70,67.82,15.8,12.51
21/05/2020 01:30,10.906,17.612,10.452,37.25,20.49,22.14,-70,72.2,19.6,17.96
21/05/2020 01:45,10.906,17.315,10.421,37.511,21.03,17.94,1.8,52.79,13.6,12.69
21/05/2020 02:00,11.004,16.994,10.378,37.485,9.46,11.08,-30,69.94,10.89,11.05
21/05/2020 02:15,11.004,16.9,10.359,37.475,19.72,16.63,-99.54,99.12,19.05,21.78
21/05/2020 02:30,11.004,16.802,10.299,37.463,24.43,26.05,16,66.54,26.97,30.5
21/05/2020 02:45,11.004,16.762,10.284,37.358,22.32,22.27,-44.4,38.9,23.45,23.99
21/05/2020 03:00,10.098,16.781,10.162,37.543,19.98,17.06,-54.99,66.64,16.18,16.58
21/05/2020 03:15,10.098,16.726,10.05,37.218,20.51,17.76,-45.2,66.64,17.55,16.69
21/05/2020 03:30,10.098,16.691,9.866,37.296,19.92,21.31,-96.6,61,21.06,19.64
21/05/2020 03:45,10.098,16.703,9.817,37.27,19.89,23.21,15.7,73.71,22.17,25.07
21/05/2020 04:00,8.271,16.758,9.803,37.05,27.11,33.88,-14.99,99.12,34.03,36.9
21/05/2020 04:15,8.271,16.732,9.867,36.131,19.32,19.72,-70,61,19.45,23.65
21/05/2020 04:30,8.271,16.628,9.994,35.701,13.25,12.26,-83.85,25.7,12.39,10.53
21/05/2020 04:45,8.271,16.42,10.175,35.513,11.01,3.63,-33.52,61,3.13,-6.08
21/05/2020 05:00,5.897,16.61,10.598,35.409,26.76,25.52,-54.99,43.02,30.21,27.88
21/05/2020 05:15,5.897,16.694,11.219,35.643,24.65,18.19,-39.02,32.69,21.04,17.71
21/05/2020 05:30,5.897,16.561,12.059,35.985,17.93,11.01,-39.02,26.44,11.61,6.06
21/05/2020 05:45,5.897,16.511,13.038,36.644,10.47,2.22,-39.02,49.99,-0.41,-3.21
21/05/2020 06:00,3.012,16.7,14.278,37.043,29.35,22.68,-5.75,61,21.23,22.33
21/05/2020 06:15,3.012,16.673,15.508,37.807,26.92,20.97,-100,61.1,20.8,19.89
21/05/2020 06:30,3.012,16.724,16.728,38.684,22.81,19.17,5.63,49.22,18.4,16.26
21/05/2020 06:45,3.012,16.656,17.984,39.331,9.43,9.6,-3.61,59.99,7.13,8.7
21/05/2020 07:00,0.717,16.776,19.57,39.925,30.19,22.72,-29.3,43.67,22.7,22.49
21/05/2020 07:15,0.717,16.914,21.003,40.745,22.8,19.2,13.31,61,18.66,18.19
21/05/2020 07:30,0.717,16.847,22.699,41.69,19.53,18.15,-15,26.85,18.18,17.57
21/05/2020 07:45,0.717,16.71,24.444,42.288,8.1,13.69,4.5,22.7,13.13,12.54
21/05/2020 08:00,-1.234,16.345,26.442,43.217,28.65,25.61,-14.99,46.09,26.01,26.17
21/05/2020 08:15,-1.234,16.276,28.045,43.889,17.94,5.79,-83.88,21.56,16.41,16.92
21/05/2020 08:30,-1.234,16.269,29.662,44.668,15.89,6.79,-40.75,23.2,15.23,14.03
21/05/2020 08:45,-1.234,16.225,31.075,44.989,4.16,9.35,-9.85,23.9,10.5,7.97
21/05/2020 09:00,-1.348,15.897,32.619,45.466,24.47,20.67,13.22,39.75,20.61,18.97
21/05/2020 09:15,-1.348,15.861,33.612,45.6,15.03,13.86,-21.8,61,13.28,12.81
21/05/2020 09:30,-1.348,15.779,34.507,46.14,15.02,12.85,-11.45,59.6,11.81,10.68
21/05/2020 09:45,-1.348,15.77,35.131,46.852,13.16,12.79,4.7,54.77,10.44,10.09
21/05/2020 10:00,-2.419,15.79,35.83,47.58,16.51,20.37,7,59.89,18.37,19.54
21/05/2020 10:15,-2.419,15.813,36.261,48.069,20.96,23.57,12.94,37.9,23.35,25.74
21/05/2020 10:30,-2.419,15.818,36.839,48.489,18.3,18.92,6.9,31.79,20.06,21.79
21/05/2020 10:45,-2.419,15.66,37.394,48.285,10.6,12.92,-21.9,27.47,13.62,15.55
21/05/2020 11:00,-3.14,15.641,38.015,48.022,26.81,23.27,-34.9,200,24.7,25.93
21/05/2020 11:15,-3.14,15.618,38.298,47.336,20.91,14.46,-19.99,42,19.14,20.91
21/05/2020 11:30,-3.14,15.527,38.641,46.85,13.74,10.16,-21.9,19,15.11,15.32
21/05/2020 11:45,-3.14,15.427,38.73,46.41,7.25,6.47,-22.75,26.59,9.58,9.51
21/05/2020 12:00,-4.217,15.459,38.767,45.804,21.8,19.12,5.3,45,19.21,17.14
21/05/2020 12:15,-4.217,15.409,38.689,45.288,15.06,10.35,-19.9,36.1,11.42,9.18
21/05/2020 12:30,-4.217,15.329,38.517,44.842,11.58,6.39,-19.9,17.16,7.39,6.78
21/05/2020 12:45,-4.217,15.104,38.21,44.467,5.59,-2.19,-69.9,7.55,2.1,4.23
21/05/2020 13:00,-2.267,15.219,37.89,43.232,4.08,7.67,-0.5,102.84,6.59,6.29
21/05/2020 13:15,-2.267,15.382,37.382,42.852,8.94,9.6,-21,61,12.25,12.81
21/05/2020 13:30,-2.267,15.324,37.089,42.674,12.48,9.29,-5,18.9,11.4,14.91
21/05/2020 13:45,-2.267,15.27,36.506,42.293,21.25,6.81,-36.8,29.9,16.01,12.89
21/05/2020 14:00,0.379,14.968,35.764,42.634,1.09,-1.84,-39.9,13.9,0.96,-1.02
21/05/2020 14:15,0.379,14.973,35.191,42.331,15.04,9.34,-19.9,61,12.52,10.93
21/05/2020 14:30,0.379,14.991,34.421,42.3,18.04,4.73,-60.06,26.7,12.54,10.86
21/05/2020 14:45,0.379,15.066,33.335,42.138,21.84,10.84,-49.97,61,13.86,11.39
21/05/2020 15:00,2.879,15.045,32.255,42.559,5.78,1.51,-29.13,16.86,2.91,-0.21
21/05/2020 15:15,2.879,15.33,31.085,42.177,15.01,5.62,-29.13,17.01,7.21,0.27
21/05/2020 15:30,2.879,15.471,29.75,41.722,16.44,4.8,-18,35,5.82,1.98
21/05/2020 15:45,2.879,15.514,28.272,41.727,28.27,16.9,-6.59,42.45,14.59,9.39
21/05/2020 16:00,4.485,15.808,26.637,41.963,-2.5,3.15,-30,14.76,4.65,3.79
21/05/2020 16:15,4.485,16.003,25.129,42.229,16.81,12.99,0.31,34.83,11.36,9.98
21/05/2020 16:30,4.485,16.353,23.582,42.338,20.03,13.41,5,41,11.84,10.97
21/05/2020 16:45,4.485,16.782,22.147,42.802,29.65,21.71,-4.98,59.6,20.54,22.18
21/05/2020 17:00,6.454,17.441,20.463,43.833,11.6,14.45,2.01,47.4,13.05,13.15
21/05/2020 17:15,6.454,18.126,18.937,44.168,21.04,17.7,-5.25,61,18.45,18.7
21/05/2020 17:30,6.454,18.654,17.375,44.219,30.29,22.5,-14.99,39.5,22.57,25.98
21/05/2020 17:45,6.454,19.114,15.987,44.688,35.58,24.5,6.09,80,21.72,20.92
21/05/2020 18:00,6.758,19.75,14.52,45.033,22.45,17.89,-20,36.8,18.45,15.58
21/05/2020 18:15,6.758,20.418,13.374,44.889,22.42,25.9,-54.99,98.8,22.45,24.31
21/05/2020 18:30,6.758,20.653,12.482,44.852,33.72,40.11,22.1,525,32.9,42.24
21/05/2020 18:45,6.758,20.738,11.804,44.652,41.42,42.73,21.94,297,38.12,49.78
21/05/2020 19:00,5.908,20.896,11.23,44.705,52.05,56.99,29,150,57.19,56.64
21/05/2020 19:15,5.908,20.936,10.866,44.64,45.45,39.95,-14.99,99.53,41.32,39.52
21/05/2020 19:30,5.908,21.037,10.846,44.443,39.76,45.9,21,150,37.56,40.18
21/05/2020 19:45,5.908,21.019,11.056,44.182,34.44,36.75,19.01,80.12,33.74,48.41
21/05/2020 20:00,3.954,20.885,11.62,44.45,47,51.3,29.5,300,51.57,63.06
21/05/2020 20:15,3.954,20.855,12.029,44.438,32.59,30.6,5.31,99.99,35.35,38.94
21/05/2020 20:30,3.954,20.842,12.496,44.313,21.93,22.44,13.82,52.3,21.96,24.61
21/05/2020 20:45,3.954,20.751,13.239,44.704,21.8,21.07,11.79,120.32,20.44,22.42
21/05/2020 21:00,3.162,20.748,14.224,44.159,38.41,30.3,16.44,298.89,30.53,26.95
21/05/2020 21:15,3.162,20.573,15.237,43.891,26.46,28.55,15.62,385.38,25.36,25.97
21/05/2020 21:30,3.162,20.386,16.036,43.245,24.83,29,18.21,131.3,25.02,28.91
21/05/2020 21:45,3.162,19.937,16.735,42.583,18.69,23.88,15.9,89.89,23.35,28.77
21/05/2020 22:00,2.248,18.954,17.257,41.579,26.06,24.9,0.01,179.7,26.62,27.15
21/05/2020 22:15,2.248,18.273,17.747,40.762,20.56,15.98,-28.89,61,16.96,13.98
21/05/2020 22:30,2.248,17.845,18.26,40.038,22.86,22.47,-29.13,61,22.27,21.73
21/05/2020 22:45,2.248,17.331,18.566,39.45,10.47,14.22,-28.64,34.9,13.94,10.45
21/05/2020 23:00,1.885,16.744,18.957,38.717,24.91,24.85,16.5,98.9,22.33,27.06
21/05/2020 23:15,1.885,16.575,19.113,38.01,21.15,31.42,13.56,120,22.66,23.23
21/05/2020 23:30,1.885,16.496,19.389,37.752,15.65,19.63,5.65,92.12,14.79,15.51
21/05/2020 23:45,1.885,16.329,19.669,37.568,11.97,16.47,1,92.12,10.81,12.62
22/05/2020 00:00,3.485,16.169,19.914,37.129,21.99,22.57,-14.99,92.02,24.08,28.37
22/05/2020 00:15,3.485,16.116,19.986,36.748,18.12,22.28,13.09,61,20.1,22.29
22/05/2020 00:30,3.485,16.093,19.993,36.466,15.46,17.29,-14.99,92.12,18.21,19.4
22/05/2020 00:45,3.485,16.05,20.058,36.153,9.45,14.24,-2,92.12,11.22,14.54
22/05/2020 01:00,3.812,15.976,20.094,35.926,15.6,15.72,0.6,92.12,15.75,14.47
22/05/2020 01:15,3.812,15.832,20.276,35.887,15.48,23.27,-20.6,120,15.1,13.75
22/05/2020 01:30,3.812,15.732,20.46,35.979,14.54,17.42,0,80.31,13.98,14.48
22/05/2020 01:45,3.812,15.745,20.537,35.959,12.57,22.69,-2.53,115.29,14.64,17.63
22/05/2020 02:00,4.523,15.588,20.623,35.656,7.22,20.01,-9.99,44.99,22.2,29.47
22/05/2020 02:15,4.523,15.549,20.77,35.634,13.52,18.4,-49.54,50,21.53,26.24
22/05/2020 02:30,4.523,15.563,20.937,35.68,14.03,12.39,-35.68,28.1,14.51,14.61
22/05/2020 02:45,4.523,15.562,20.933,35.907,15.45,3.56,-55,33.44,12.54,11.7
22/05/2020 03:00,4.423,15.678,21.017,35.906,7.44,6.15,-40.09,19.53,7.79,8.19
22/05/2020 03:15,4.423,15.719,21.018,36.191,13.59,10.21,-464.03,21.12,14.31,12.88
22/05/2020 03:30,4.423,15.69,20.968,36.175,13.53,11.61,-35.55,18.88,13.41,11.05
22/05/2020 03:45,4.423,15.435,20.782,36.045,17.76,13.3,-100,70.92,13.79,8.61
22/05/2020 04:00,4.474,15.403,20.554,36.622,1.05,1.56,-33.95,120,0.33,-0.74
22/05/2020 04:15,4.474,15.514,20.521,36.635,6.72,10.98,-47.9,30,8.71,7.04
22/05/2020 04:30,4.474,15.556,20.641,37.416,18.47,20.34,-30,57.2,19.84,19.32
22/05/2020 04:45,4.474,15.618,20.824,38.234,24.91,25.67,-10.2,120,24.94,24.28
22/05/2020 05:00,3.506,15.862,21.075,39.632,10.03,12.69,-6.48,51,8.65,10.55
22/05/2020 05:15,3.506,15.957,21.645,40.509,19.25,12.22,-36.04,36.06,16.36,16.72
22/05/2020 05:30,3.506,15.934,22.381,41.598,20.77,17.6,-22,50.78,19.66,22.69
22/05/2020 05:45,3.506,16.069,22.975,42.331,22.42,16.31,-36.04,23.85,18.66,20.87
22/05/2020 06:00,2.621,15.853,23.466,43.402,19.59,10.96,-24.99,28.88,13.05,14.25
22/05/2020 06:15,2.621,15.633,24.005,44.425,21.91,10.74,-39.9,28.81,12.74,10.23
22/05/2020 06:30,2.621,15.515,24.835,45.412,21.93,13.66,0,29,14.48,13.08
22/05/2020 06:45,2.621,15.699,25.763,46.242,20.99,16.15,-2.1,28,17.55,15.59
22/05/2020 07:00,3.339,15.685,26.82,47.492,33.04,22.25,16.1,51,23.86,23.52
22/05/2020 07:15,3.339,15.686,27.681,48.186,25.46,16.79,-21.7,28.19,20.8,20.76
22/05/2020 07:30,3.339,15.643,28.574,48.926,20.41,11.03,-7.04,28.9,15.73,15.33
22/05/2020 07:45,3.339,15.627,29.562,49.282,14.1,12.69,-8.6,20.76,13.84,12.8
22/05/2020 08:00,1.843,15.535,29.889,49.375,27.5,16.65,5.3,49,16.48,12.88
22/05/2020 08:15,1.843,15.733,30.622,50.005,23.06,20.62,5.8,98.6,14.89,11.93
22/05/2020 08:30,1.843,15.774,30.382,50.628,18.26,16.27,-1.89,31.7,10.98,8.39
22/05/2020 08:45,1.843,15.726,30.962,51.077,14.25,15.61,-1,120,12.69,17.31
22/05/2020 09:00,1.315,15.62,31.4,52.077,22.17,23.42,12.68,56.17,21.45,22.83
22/05/2020 09:15,1.315,15.618,32.099,52.235,17.55,26.09,8.5,69.39,20.03,20.99
22/05/2020 09:30,1.315,15.711,32.822,53.12,11.1,28.06,8.5,64.9,18.74,21.15
22/05/2020 09:45,1.315,15.758,33.746,53.658,9.45,25.94,-24.99,50.66,21.37,25.12
22/05/2020 10:00,3.178,16.055,34.81,54.315,15.1,26.21,5.85,65.32,22.59,26.38
22/05/2020 10:15,3.178,16.121,35.755,54.676,12.12,26.04,6.6,60.1,24.79,29.68
22/05/2020 10:30,3.178,16.099,36.738,54.64,9.45,29.42,6.86,59.9,25.02,32.12
22/05/2020 10:45,3.178,15.988,37.479,54.893,9.45,26.63,6.6,96.9,23.23,27.56
22/05/2020 11:00,3.994,15.592,37.983,54.827,15.4,24.98,-15.4,42,26.71,30.5
22/05/2020 11:15,3.994,15.652,38.265,54.106,13.23,23.94,1.1,54.95,25.92,35.16
22/05/2020 11:30,3.994,15.498,38.775,54.348,12.31,18.35,1.1,46.31,18.41,18.44
22/05/2020 11:45,3.994,15.431,38.951,54.681,15.27,14.56,-30,23,17.08,14.73
22/05/2020 12:00,3.273,15.034,38.637,54.975,16.09,17.25,2,26.8,18.84,18.49
22/05/2020 12:15,3.273,14.966,38.559,54.652,9.47,10.05,-63.19,21,14.73,13.67
22/05/2020 12:30,3.273,14.963,38.358,54.343,13.07,10.21,0,21,12.74,8.57
22/05/2020 12:45,3.273,14.985,38.488,53.813,9.75,6.34,-9.5,18.9,5.54,0.24
22/05/2020 13:00,3.815,15.159,38.287,53.008,9.21,11.19,-5.41,99.99,9.42,4.79
22/05/2020 13:15,3.815,15.254,37.879,52.231,11.03,8.33,-40.06,19,12.43,11.72
22/05/2020 13:30,3.815,15.301,37.569,51.771,13.2,10.41,-29.23,23,14.62,12.72
22/05/2020 13:45,3.815,15.606,37.609,51.671,18.45,7.15,-40.78,32,11.23,7.54
22/05/2020 14:00,3.022,15.713,37.103,51.95,9.48,4.97,-22.05,80,7.38,2.9
22/05/2020 14:15,3.022,15.769,36.266,51.597,12,7.55,-29.5,17.3,9.34,6.57
22/05/2020 14:30,3.022,15.81,35.126,51.395,15.47,10.64,-20,80,10.29,7.68
22/05/2020 14:45,3.022,15.844,34.117,51.074,22.4,15.07,-33.5,23.99,14.89,11.19
22/05/2020 15:00,5.44,16.235,33.421,50.974,5.46,12.48,5,68,11.06,11.79
22/05/2020 15:15,5.44,16.397,32.812,50.706,11.09,18.22,-3.9,35.59,17.14,22.82
22/05/2020 15:30,5.44,16.501,32.133,50.957,18.53,18.52,-13.39,37.75,21.44,24.35
22/05/2020 15:45,5.44,16.669,30.681,51.034,24.58,18.26,-3.65,76.99,23.22,23.11
22/05/2020 16:00,4.647,16.726,29.269,51.333,14.01,10.41,-10.83,21,11.26,7.44
22/05/2020 16:15,4.647,16.929,28.59,51.43,15.42,21.22,5.46,99.9,12.09,9.57
22/05/2020 16:30,4.647,17.084,27.555,51.069,18.43,36.81,14,128.6,18.3,21.42
22/05/2020 16:45,4.647,17.434,27.068,51.322,28.89,39.69,15.07,78.94,28.97,40.88
22/05/2020 17:00,5.384,18.045,26.636,51.569,17.08,26.14,-24.99,64.98,27.07,36
22/05/2020 17:15,5.384,18.432,26.702,51.567,19.18,23.99,-24.99,66.95,26,37.34
22/05/2020 17:30,5.384,18.528,26.212,51.616,20.48,17.97,-20.8,54.99,25.62,34.17
22/05/2020 17:45,5.384,18.405,25.7,51.379,27.77,13.98,-29.13,30.5,23.08,20.78
22/05/2020 18:00,5.011,17.864,25.085,51.508,20.57,11.43,-45.3,28.5,15.95,10.12
22/05/2020 18:15,5.011,17.827,24.271,50.606,20.56,13.48,-30,30,14.97,8.32
22/05/2020 18:30,5.011,17.806,23.641,50.37,20.94,16.94,5,80,16.12,11.4
22/05/2020 18:45,5.011,17.818,23.439,49.634,25.13,20.99,-24.99,35,19.02,16.41
22/05/2020 19:00,4.297,17.668,23.16,49.286,25.86,21.23,-30.29,28.8,22.23,22.81
22/05/2020 19:15,4.297,17.626,22.804,49.105,24.9,19.05,-10.3,26.98,20.4,21.1
22/05/2020 19:30,4.297,17.646,22.656,48.887,22.44,23.32,-14.56,80.22,19.44,20.81
22/05/2020 19:45,4.297,17.615,22.209,48.329,20.41,23.58,10.51,69.9,19.38,19.94
22/05/2020 20:00,3.299,17.356,21.924,48.168,25.61,24.33,16,50.87,20.99,24.54
22/05/2020 20:15,3.299,17.357,21.53,47.854,23.68,27.59,14.2,78.97,24.66,27.48
22/05/2020 20:30,3.299,17.369,21.179,47.458,21.37,34.7,13.75,155,23.85,28.73
22/05/2020 20:45,3.299,17.476,20.735,46.782,19.1,36.32,14.2,112.06,25.5,33.56
22/05/2020 21:00,3.591,17.819,20.642,46.533,39.96,32.79,13.92,100,30.59,42.05
